"ID","X","Y","state","OAK","PINE","MAPLE","BIRCH","HEMLOCK","TAMARACK","POPLAR/TULIP.POPLAR","CEDAR/JUNIPER","BEECH","ELM","SPRUCE","BASSWOOD","ASH","FIR","IRONWOOD","HICKORY","OTHER.HARDWOOD","WALNUT","BLACK.GUM/SWEET.GUM"
25866,837000,798000,"michigan_north",0,10,8,3,19,4,0,4,48,4,0,0,7,0,0,0,0,0,0
25867,845000,798000,"michigan_north",2,2,12,8,29,4,0,10,35,2,1,1,3,0,1,0,0,0,0
25868,853000,798000,"michigan_north",0,1,3,0,16,0,0,2,32,1,0,1,2,0,0,0,0,0,0
25869,861000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25870,869000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25871,877000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25872,885000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25873,893000,798000,"michigan_south",1,2,6,2,4,0,0,0,3,3,0,0,1,0,0,0,0,0,0
25874,901000,798000,"michigan_south",1,2,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
25875,909000,798000,"michigan_south",1,2,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25876,917000,798000,"michigan_south",0,5,4,2,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0
25877,925000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25878,933000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25879,941000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25885,989000,798000,"michigan_south",3,0,2,0,6,2,1,2,5,4,0,3,0,0,0,0,0,0,0
25886,997000,798000,"michigan_south",0,0,3,2,6,0,0,4,2,0,0,5,2,0,0,0,0,0,0
25887,1005000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25888,1013000,798000,"michigan_south",0,0,1,1,8,0,1,4,3,1,0,0,3,0,0,0,0,0,0
25889,1021000,798000,"michigan_south",0,0,2,0,7,0,0,5,5,1,0,0,4,0,0,0,0,0,0
25890,1029000,798000,"michigan_south",0,2,4,3,9,2,0,2,4,0,0,1,1,0,1,0,0,0,0
25891,1037000,798000,"michigan_south",0,3,0,0,1,0,0,2,0,2,0,0,15,1,0,0,0,0,0
25892,1045000,798000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26103,365000,790000,"wisconsin",76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
26104,373000,790000,"wisconsin",67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26105,381000,790000,"wisconsin",61,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
26106,389000,790000,"wisconsin",85,0,6,0,0,0,2,0,0,2,0,2,0,0,0,1,1,0,0
26107,397000,790000,"wisconsin",15,0,61,0,0,0,0,0,0,14,0,12,1,0,5,0,1,4,0
26108,405000,790000,"wisconsin",8,0,54,1,0,0,0,0,0,11,0,14,2,0,6,2,0,4,0
26109,413000,790000,"wisconsin",15,0,38,0,0,0,0,0,0,10,0,14,2,0,1,2,1,6,0
26110,421000,790000,"wisconsin",29,0,30,2,0,0,1,0,0,20,0,11,2,0,1,2,1,0,0
26111,429000,790000,"wisconsin",65,5,14,1,0,0,10,0,0,16,0,7,0,0,3,1,3,0,0
26112,437000,790000,"wisconsin",71,1,8,0,0,0,5,0,0,8,0,4,1,0,0,0,1,0,0
26113,445000,790000,"wisconsin",88,0,2,0,0,0,8,0,0,0,0,0,1,0,0,5,0,0,0
26114,453000,790000,"wisconsin",94,0,0,0,0,0,2,0,0,3,0,0,2,0,0,2,0,1,0
26115,461000,790000,"wisconsin",71,8,9,0,0,2,6,0,0,9,0,17,5,0,2,2,0,0,0
26116,469000,790000,"wisconsin",102,2,12,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0
26117,477000,790000,"wisconsin",95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
26118,485000,790000,"wisconsin",86,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
26119,493000,790000,"wisconsin",91,0,0,1,0,0,1,0,0,5,0,3,2,0,0,2,1,2,0
26120,501000,790000,"wisconsin",64,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0
26121,509000,790000,"wisconsin",94,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
26122,517000,790000,"wisconsin",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26123,525000,790000,"wisconsin",75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
26124,533000,790000,"wisconsin",53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26125,541000,790000,"wisconsin",94,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
26126,549000,790000,"wisconsin",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26127,557000,790000,"wisconsin",119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26128,565000,790000,"wisconsin",7,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0
26129,573000,790000,"wisconsin",36,0,25,0,0,2,1,0,0,12,0,12,6,0,5,1,1,0,0
26130,581000,790000,"wisconsin",27,0,14,0,0,6,3,0,0,13,0,14,6,0,3,0,1,0,0
26131,589000,790000,"wisconsin",50,0,40,0,0,2,0,0,8,3,0,18,10,0,1,0,2,2,0
26132,597000,790000,"wisconsin",21,0,42,3,0,7,0,0,6,6,0,6,3,0,3,0,3,0,0
26133,605000,790000,"wisconsin",27,0,26,1,0,3,3,0,0,15,0,5,6,0,4,0,1,0,0
26134,613000,790000,"wisconsin",13,0,15,0,0,2,2,0,9,11,0,7,8,0,1,0,1,0,0
26135,621000,790000,"wisconsin",1,0,9,2,0,5,0,5,43,3,0,4,6,0,1,0,0,0,0
26136,629000,790000,"wisconsin",2,0,14,1,0,0,0,2,27,6,0,4,4,0,1,1,0,0,0
26150,741000,790000,"michigan_north",9,9,10,1,8,0,1,0,88,0,0,1,0,0,0,0,1,0,0
26151,749000,790000,"michigan_north",1,2,23,1,3,0,0,1,87,6,0,2,0,0,2,0,0,0,0
26152,757000,790000,"michigan_north",0,1,10,5,10,0,0,9,53,3,0,3,4,1,0,0,0,0,0
26153,765000,790000,"michigan_north",1,1,11,1,11,2,0,2,54,1,2,0,1,0,0,0,1,0,0
26154,773000,790000,"michigan_north",0,3,14,1,15,7,0,0,48,5,0,2,2,0,0,0,0,0,0
26155,781000,790000,"michigan_north",2,16,22,2,26,1,0,4,33,2,0,2,7,0,0,0,1,0,0
26156,789000,790000,"michigan_north",8,44,3,0,15,2,0,2,21,0,0,0,1,0,0,0,0,0,0
26157,797000,790000,"michigan_north",11,33,7,1,21,3,5,4,10,3,0,0,4,0,0,0,0,0,0
26158,805000,790000,"michigan_north",3,22,14,1,7,2,0,0,47,2,0,0,1,0,3,0,0,0,0
26159,813000,790000,"michigan_north",3,6,15,3,1,0,0,0,57,0,0,0,1,0,0,0,0,0,0
26160,821000,790000,"michigan_north",1,15,6,0,16,0,0,0,36,2,0,0,0,0,2,0,0,0,0
26161,829000,790000,"michigan_north",3,24,3,0,10,4,0,0,37,1,2,2,0,0,1,0,0,0,0
26162,837000,790000,"michigan_north",0,44,17,1,8,0,0,7,31,0,0,0,0,0,0,0,0,0,0
26163,845000,790000,"michigan_north",2,22,8,1,32,4,0,8,33,0,0,0,1,0,1,0,0,0,0
26164,853000,790000,"michigan_north",0,4,6,2,8,0,1,2,26,2,0,0,1,0,0,0,0,0,0
26165,861000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26166,869000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26167,877000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26168,885000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26169,893000,790000,"michigan_south",2,12,13,2,9,3,0,0,2,0,0,1,2,0,0,0,0,1,0
26170,901000,790000,"michigan_south",2,4,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26171,909000,790000,"michigan_south",0,8,8,0,6,5,1,0,2,0,0,1,1,0,0,0,0,0,0
26172,917000,790000,"michigan_south",2,4,5,0,6,4,2,0,3,2,0,0,2,0,0,0,0,0,0
26173,925000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26174,933000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26175,941000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26180,981000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26181,989000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26182,997000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26183,1005000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26184,1013000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26185,1021000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26186,1029000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26187,1037000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26188,1045000,790000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26399,365000,782000,"wisconsin",34,0,7,7,0,0,0,0,0,0,0,0,22,0,0,0,7,0,0
26400,373000,782000,"wisconsin",76,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
26401,381000,782000,"wisconsin",80,0,3,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0
26402,389000,782000,"wisconsin",71,0,11,0,0,0,8,0,0,10,0,10,1,0,1,1,3,1,0
26403,397000,782000,"wisconsin",43,0,44,0,0,0,1,0,0,6,0,16,0,0,2,2,0,3,0
26404,405000,782000,"wisconsin",23,0,49,0,0,0,1,0,0,8,0,19,1,0,0,4,0,0,0
26405,413000,782000,"wisconsin",28,0,38,0,0,0,3,0,0,15,0,8,0,0,2,0,3,0,0
26406,421000,782000,"wisconsin",43,0,9,1,0,0,12,0,0,31,0,18,0,0,2,0,4,0,0
26407,429000,782000,"wisconsin",55,0,4,0,0,0,1,0,0,8,0,5,4,0,0,1,2,1,0
26408,437000,782000,"wisconsin",62,0,9,1,0,0,9,0,0,12,0,5,1,0,0,0,0,1,0
26409,445000,782000,"wisconsin",63,0,3,1,0,0,9,0,0,4,0,1,0,0,0,1,0,0,0
26410,453000,782000,"wisconsin",94,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26411,461000,782000,"wisconsin",55,0,17,0,0,3,3,0,0,14,0,8,10,0,0,3,0,1,0
26412,469000,782000,"wisconsin",51,1,46,0,0,0,0,0,0,4,0,6,5,0,1,1,1,1,0
26413,477000,782000,"wisconsin",95,1,1,0,0,0,3,0,0,5,0,3,1,0,0,4,0,0,0
26414,485000,782000,"wisconsin",113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26415,493000,782000,"wisconsin",100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26416,501000,782000,"wisconsin",76,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0
26417,509000,782000,"wisconsin",85,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
26418,517000,782000,"wisconsin",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26419,525000,782000,"wisconsin",107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26420,533000,782000,"wisconsin",113,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
26421,541000,782000,"wisconsin",86,0,1,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0
26422,549000,782000,"wisconsin",94,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0
26423,557000,782000,"wisconsin",82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26424,565000,782000,"wisconsin",46,0,4,0,0,0,1,0,0,7,0,5,5,0,0,0,0,0,0
26425,573000,782000,"wisconsin",23,0,46,0,0,3,1,0,2,11,0,15,8,0,3,2,1,2,0
26426,581000,782000,"wisconsin",20,0,17,0,0,13,0,0,0,11,0,29,22,0,7,3,0,0,0
26427,589000,782000,"wisconsin",25,0,31,0,0,12,0,0,8,23,0,21,14,0,2,0,0,1,0
26428,597000,782000,"wisconsin",31,0,26,0,0,6,0,0,17,18,0,11,7,0,1,1,2,0,0
26429,605000,782000,"wisconsin",46,0,49,1,0,4,1,0,2,8,0,12,6,0,1,0,1,1,0
26430,613000,782000,"wisconsin",13,0,29,0,0,12,0,2,22,19,0,6,8,0,1,0,1,0,0
26431,621000,782000,"wisconsin",5,0,18,7,0,0,1,3,52,6,0,1,16,0,2,0,0,0,0
26432,629000,782000,"wisconsin",10,0,10,5,0,4,0,2,40,5,0,3,24,0,3,1,0,0,0
26446,741000,782000,"michigan_north",3,5,9,4,15,0,0,0,78,0,0,0,2,0,0,0,0,0,0
26447,749000,782000,"michigan_north",4,1,10,7,10,0,0,1,82,1,0,3,3,0,0,0,0,0,0
26448,757000,782000,"michigan_north",3,7,6,10,13,2,0,2,70,1,1,1,7,0,0,0,0,0,0
26449,765000,782000,"michigan_north",4,5,18,6,23,0,2,3,45,0,0,2,7,0,0,0,0,0,0
26450,773000,782000,"michigan_north",2,6,19,4,12,3,0,0,65,10,1,2,2,0,0,0,0,0,0
26451,781000,782000,"michigan_north",0,4,15,1,28,0,0,6,40,4,0,0,2,0,1,0,2,1,0
26452,789000,782000,"michigan_north",10,15,11,0,13,0,0,5,27,0,0,1,8,0,0,0,0,0,0
26453,797000,782000,"michigan_north",3,23,10,1,16,3,1,0,47,3,0,3,6,0,0,0,0,0,0
26454,805000,782000,"michigan_north",14,27,13,4,13,1,2,0,35,2,0,1,6,0,0,0,0,0,0
26455,813000,782000,"michigan_north",10,25,6,1,11,0,3,0,34,0,0,0,1,0,0,0,0,0,0
26456,821000,782000,"michigan_north",1,8,9,0,17,0,0,0,32,1,0,0,2,0,0,0,0,0,0
26457,829000,782000,"michigan_north",2,9,9,1,9,0,0,0,40,1,0,0,6,0,0,1,0,0,0
26458,837000,782000,"michigan_north",2,39,5,0,16,0,0,0,32,2,0,0,2,0,0,0,0,0,0
26459,845000,782000,"michigan_north",0,16,12,2,22,9,0,3,54,1,0,0,4,0,1,0,0,0,0
26460,853000,782000,"michigan_north",0,3,7,3,8,0,0,1,27,2,0,0,3,0,0,0,2,0,0
26461,861000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26462,869000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26463,877000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26464,885000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26465,893000,782000,"michigan_south",0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26466,901000,782000,"michigan_south",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26467,909000,782000,"michigan_south",0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
26468,917000,782000,"michigan_south",1,1,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0
26469,925000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26470,933000,782000,"michigan_south",4,0,4,3,4,0,0,0,5,2,0,5,4,0,1,1,0,0,0
26471,941000,782000,"michigan_south",2,0,6,1,2,0,0,0,17,3,0,2,5,0,0,0,0,0,0
26472,949000,782000,"michigan_south",9,1,3,0,0,1,2,0,3,1,0,0,3,0,1,0,0,0,0
26473,957000,782000,"michigan_south",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26475,973000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26476,981000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26477,989000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26478,997000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26479,1005000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26480,1013000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26481,1021000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26482,1029000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26483,1037000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26484,1045000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26485,1053000,782000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26696,373000,774000,"wisconsin",99,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
26697,381000,774000,"wisconsin",74,0,3,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0
26698,389000,774000,"wisconsin",41,0,36,0,0,0,6,0,0,6,0,18,3,0,1,0,0,2,0
26699,397000,774000,"wisconsin",21,0,29,0,0,0,2,0,0,12,0,15,7,0,2,1,1,5,0
26700,405000,774000,"wisconsin",24,0,32,0,0,0,2,0,0,10,0,20,1,0,5,0,1,1,0
26701,413000,774000,"wisconsin",32,0,23,0,0,0,7,0,0,21,0,14,4,0,2,1,1,0,0
26702,421000,774000,"wisconsin",61,1,10,0,0,0,5,0,0,11,0,7,1,0,4,3,1,0,0
26703,429000,774000,"wisconsin",55,0,1,0,0,0,3,0,0,17,0,5,0,0,0,0,0,0,0
26704,437000,774000,"wisconsin",63,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0
26705,445000,774000,"wisconsin",64,0,3,0,0,0,5,0,0,4,0,5,2,0,0,1,0,0,0
26706,453000,774000,"wisconsin",69,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
26707,461000,774000,"wisconsin",59,0,1,0,0,2,2,0,0,4,0,3,0,0,0,0,0,0,0
26708,469000,774000,"wisconsin",71,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0
26709,477000,774000,"wisconsin",62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26710,485000,774000,"wisconsin",65,0,0,1,0,0,0,0,0,3,0,2,2,0,0,3,0,0,0
26711,493000,774000,"wisconsin",49,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
26712,501000,774000,"wisconsin",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26713,509000,774000,"wisconsin",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26714,517000,774000,"wisconsin",80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26715,525000,774000,"wisconsin",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26716,533000,774000,"wisconsin",113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26717,541000,774000,"wisconsin",120,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
26718,549000,774000,"wisconsin",69,0,1,0,0,0,6,0,0,18,0,16,5,0,7,1,4,0,0
26719,557000,774000,"wisconsin",130,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
26720,565000,774000,"wisconsin",81,0,7,0,0,10,2,0,0,11,0,11,6,0,6,0,0,0,0
26721,573000,774000,"wisconsin",11,0,38,0,0,2,0,0,0,15,0,18,5,0,5,1,0,0,0
26722,581000,774000,"wisconsin",24,0,28,1,0,6,0,0,1,18,0,15,16,0,3,0,1,2,0
26723,589000,774000,"wisconsin",32,0,41,6,0,6,0,0,9,14,0,15,10,0,0,0,2,0,0
26724,597000,774000,"wisconsin",45,0,28,0,0,1,5,0,7,9,0,11,13,0,1,1,0,3,0
26725,605000,774000,"wisconsin",35,0,39,2,0,5,1,0,2,11,0,14,12,0,5,1,1,1,0
26726,613000,774000,"wisconsin",17,0,36,2,0,0,4,1,34,7,0,11,12,0,4,1,0,0,0
26727,621000,774000,"wisconsin",10,0,13,0,0,4,1,0,76,6,0,5,10,0,1,0,0,1,0
26728,629000,774000,"wisconsin",12,0,21,5,0,1,0,0,34,2,0,4,10,0,2,0,0,0,0
26742,741000,774000,"michigan_north",0,1,7,6,12,0,0,2,42,1,0,3,2,0,0,0,1,0,0
26743,749000,774000,"michigan_north",13,18,6,1,15,0,0,5,42,1,0,0,3,0,0,0,0,0,0
26744,757000,774000,"michigan_north",15,23,6,0,7,0,1,5,29,2,0,1,2,0,0,0,0,0,0
26745,765000,774000,"michigan_north",36,55,3,0,5,0,0,1,6,1,0,1,3,0,0,0,4,1,0
26746,773000,774000,"michigan_north",21,13,13,2,8,2,0,0,47,5,0,1,0,0,0,0,0,0,0
26747,781000,774000,"michigan_north",0,4,2,2,16,3,0,1,84,2,0,0,5,0,0,0,0,0,0
26748,789000,774000,"michigan_north",2,11,15,3,10,4,0,2,51,1,1,0,2,0,0,0,0,0,0
26749,797000,774000,"michigan_north",32,39,7,0,11,2,4,1,15,2,0,0,3,0,0,0,0,0,0
26750,805000,774000,"michigan_north",54,33,1,1,0,0,2,0,8,1,0,0,1,0,1,0,0,0,0
26751,813000,774000,"michigan_north",15,27,10,1,1,0,0,0,23,0,0,1,3,0,0,0,0,0,0
26752,821000,774000,"michigan_north",5,14,13,1,2,5,0,0,34,0,0,0,1,0,2,0,0,0,0
26753,829000,774000,"michigan_north",1,9,7,3,5,8,0,1,43,3,0,3,0,0,1,0,0,0,0
26754,837000,774000,"michigan_north",0,17,21,4,15,3,0,2,41,6,0,5,2,0,1,1,0,0,0
26755,845000,774000,"michigan_north",4,11,12,1,19,4,0,0,70,3,0,0,4,0,0,0,0,0,0
26756,853000,774000,"michigan_north",3,3,9,0,4,0,0,2,35,0,0,0,0,0,0,0,0,0,0
26757,861000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26758,869000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26759,877000,774000,"michigan_south",0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
26760,885000,774000,"michigan_south",0,0,3,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0
26761,893000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26762,901000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26763,909000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26764,917000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26765,925000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26766,933000,774000,"michigan_south",4,1,8,1,0,0,0,0,18,4,0,6,3,0,3,0,0,0,0
26767,941000,774000,"michigan_south",6,0,14,3,3,0,0,0,15,7,0,4,12,0,0,0,0,0,0
26768,949000,774000,"michigan_south",2,0,3,0,0,0,0,0,1,4,0,0,2,0,0,2,0,0,0
26769,957000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26770,965000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26771,973000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26772,981000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26773,989000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26774,997000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26775,1005000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26776,1013000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26777,1021000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26778,1029000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26779,1037000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26780,1045000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26781,1053000,774000,"michigan_south",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26991,365000,766000,"wisconsin",74,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26992,373000,766000,"wisconsin",94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
26993,381000,766000,"wisconsin",55,0,6,1,0,0,0,0,0,5,0,1,4,0,0,1,1,0,0
26994,389000,766000,"wisconsin",37,0,39,0,0,0,0,0,0,12,0,10,2,0,1,0,0,6,0
26995,397000,766000,"wisconsin",29,0,29,0,0,0,1,0,0,4,0,17,5,0,1,2,1,4,0
26996,405000,766000,"wisconsin",43,0,10,2,0,0,4,0,0,17,0,11,3,0,4,4,1,4,0
26997,413000,766000,"wisconsin",35,0,10,0,0,0,2,0,0,34,0,12,1,0,0,1,3,3,0
26998,421000,766000,"wisconsin",84,0,1,1,0,0,2,0,0,11,0,2,0,0,2,0,0,1,0
26999,429000,766000,"wisconsin",69,5,4,0,0,1,0,0,0,5,0,2,2,0,1,0,0,0,0
27000,437000,766000,"wisconsin",50,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
27001,445000,766000,"wisconsin",80,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
27002,453000,766000,"wisconsin",63,0,0,3,0,0,4,0,0,2,0,0,3,0,0,1,0,0,0
27003,461000,766000,"wisconsin",75,0,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0
27004,469000,766000,"wisconsin",66,0,1,0,0,0,1,0,0,2,0,0,1,0,0,3,1,0,0
27005,477000,766000,"wisconsin",86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
27006,485000,766000,"wisconsin",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27007,493000,766000,"wisconsin",38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27008,501000,766000,"wisconsin",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
